"(No Title)"
	"2025-12-"	"1 23:58:18"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"BearingHousing2_AccYref"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

".Test_rig_LUT.Last_Run.BearingHousing2_AccYref.TIME"	".Test_rig_LUT.Last_Run.BearingHousing2_AccYref.Q"
2.770500e+00	-1.972415e+01
2.770600e+00	-2.968614e+01
2.770700e+00	-3.484402e+01
2.770800e+00	-3.597140e+01
2.770900e+00	-3.399327e+01
2.771000e+00	-2.813838e+01
2.771100e+00	-1.979855e+01
2.771200e+00	-9.901957e+00
2.771300e+00	1.052812e+00
2.771400e+00	1.229264e+01
2.771500e+00	2.299007e+01
2.771600e+00	3.277796e+01
2.771700e+00	4.226827e+01
2.771800e+00	4.566413e+01
2.771900e+00	4.500064e+01
2.772000e+00	4.491756e+01
2.772100e+00	4.481255e+01
2.772200e+00	4.092641e+01
2.772300e+00	3.526129e+01
2.772400e+00	2.949238e+01
2.772500e+00	2.431900e+01
2.772600e+00	1.902141e+01
2.772700e+00	1.376774e+01
2.772800e+00	9.107928e+00
2.772900e+00	4.775847e+00
2.773000e+00	9.524205e-01
2.773100e+00	-2.191325e+00
2.773200e+00	-5.061695e+00
2.773300e+00	-7.898406e+00
2.773400e+00	-9.231796e+00
2.773500e+00	-1.043580e+01
2.773600e+00	-1.071663e+01
2.773700e+00	-1.018547e+01
2.773800e+00	-8.972933e+00
2.773900e+00	-6.835349e+00
2.774000e+00	-4.107535e+00
2.774100e+00	-1.067456e-01
2.774200e+00	4.791434e+00
2.774300e+00	1.042836e+01
2.774400e+00	1.589988e+01
2.774500e+00	2.062693e+01
2.774600e+00	2.392785e+01
2.774700e+00	2.611482e+01
2.774800e+00	2.644493e+01
2.774900e+00	2.434682e+01
2.775000e+00	2.053246e+01
2.775100e+00	1.475583e+01
2.775200e+00	8.180878e+00
2.775300e+00	-6.099868e-02
2.775400e+00	-8.817610e+00
2.775500e+00	-1.666051e+01
2.775600e+00	-2.408757e+01
2.775700e+00	-3.028977e+01
2.775800e+00	-3.403318e+01
2.775900e+00	-3.572227e+01
2.776000e+00	-3.541261e+01
2.776100e+00	-3.241429e+01
2.776200e+00	-2.775364e+01
2.776300e+00	-2.100017e+01
2.776400e+00	-1.378855e+01
2.776500e+00	-5.259682e+00
2.776600e+00	3.339401e+00
2.776700e+00	1.129707e+01
2.776800e+00	1.852686e+01
2.776900e+00	2.488237e+01
2.777000e+00	2.931735e+01
2.777100e+00	3.173235e+01
2.777200e+00	3.256454e+01
2.777300e+00	3.128895e+01
2.777400e+00	2.803610e+01
2.777500e+00	2.291909e+01
2.777600e+00	1.728648e+01
2.777700e+00	9.763429e+00
2.777800e+00	1.779581e+00
2.777900e+00	-5.612173e+00
2.778000e+00	-1.297940e+01
2.778100e+00	-1.984074e+01
2.778200e+00	-2.563671e+01
2.778300e+00	-2.989157e+01
2.778400e+00	-3.260728e+01
2.778500e+00	-3.309846e+01
2.778600e+00	-3.070104e+01
2.778700e+00	-2.536856e+01
2.778800e+00	-1.767299e+01
2.778900e+00	-8.211490e+00
2.779000e+00	1.381690e+00
2.779100e+00	7.276996e+00
2.779200e+00	5.867854e+00
2.779300e+00	-6.391868e+00
2.779400e+00	-2.233941e+01
2.779500e+00	-2.873150e+01
2.779600e+00	-2.322195e+01
2.779700e+00	-1.962860e+01
2.779800e+00	-2.313028e+01
2.779900e+00	-2.280192e+01
2.780000e+00	-1.376739e+01
2.780100e+00	-3.038208e+00
2.780200e+00	5.819377e+00
2.780300e+00	1.569650e+01
2.780400e+00	2.505657e+01
2.780500e+00	3.223607e+01
2.780600e+00	3.492897e+01
2.780700e+00	3.415866e+01
2.780800e+00	2.991140e+01
2.780900e+00	2.240505e+01
2.781000e+00	1.261193e+01
2.781100e+00	9.750055e-01
2.781200e+00	-1.108032e+01
2.781300e+00	-2.209417e+01
2.781400e+00	-3.120993e+01
2.781500e+00	-3.838669e+01
2.781600e+00	-4.222655e+01
2.781700e+00	-4.291198e+01
2.781800e+00	-4.072418e+01
2.781900e+00	-3.640800e+01
2.782000e+00	-3.042881e+01
2.782100e+00	-2.293494e+01
2.782200e+00	-1.569761e+01
2.782300e+00	-8.455416e+00
2.782400e+00	-1.726119e+00
2.782500e+00	4.009579e+00
2.782600e+00	7.365115e+00
2.782700e+00	4.402508e+00
2.782800e+00	2.827080e-01
2.782900e+00	-3.052765e+00
2.783000e+00	-8.196907e+00
2.783100e+00	-1.545527e+01
2.783200e+00	-2.308733e+01
2.783300e+00	-2.981921e+01
2.783400e+00	-3.419160e+01
2.783500e+00	-3.774893e+01
2.783600e+00	-4.039146e+01
2.783700e+00	-4.052163e+01
2.783800e+00	-3.821363e+01
2.783900e+00	-3.533950e+01
2.784000e+00	-3.268844e+01
2.784100e+00	-2.848184e+01
2.784200e+00	-2.358649e+01
2.784300e+00	-1.871821e+01
2.784400e+00	-1.526871e+01
2.784500e+00	-1.139808e+01
2.784600e+00	-8.912361e+00
2.784700e+00	-6.956895e+00
2.784800e+00	-5.449033e+00
2.784900e+00	-4.714480e+00
2.785000e+00	-4.475711e+00
2.785100e+00	-4.357640e+00
2.785200e+00	-4.315694e+00
2.785300e+00	-4.725823e+00
2.785400e+00	-5.463352e+00
2.785500e+00	-6.294245e+00
2.785600e+00	-7.455933e+00
2.785700e+00	-9.817965e+00
2.785800e+00	-1.193908e+01
2.785900e+00	-1.473832e+01
2.786000e+00	-1.789814e+01
2.786100e+00	-2.077810e+01
2.786200e+00	-2.351284e+01
2.786300e+00	-2.594957e+01
2.786400e+00	-2.775049e+01
2.786500e+00	-2.876655e+01
2.786600e+00	-2.842413e+01
2.786700e+00	-2.744595e+01
2.786800e+00	-2.526821e+01
2.786900e+00	-2.177680e+01
2.787000e+00	-1.714033e+01
2.787100e+00	-1.277353e+01
2.787200e+00	-7.163008e+00
2.787300e+00	-2.032959e+00
2.787400e+00	3.165626e+00
2.787500e+00	7.851254e+00
2.787600e+00	1.198452e+01
2.787700e+00	1.514585e+01
2.787800e+00	1.712272e+01
2.787900e+00	1.829143e+01
2.788000e+00	1.840527e+01
2.788100e+00	1.718058e+01
2.788200e+00	1.479824e+01
2.788300e+00	1.220781e+01
2.788400e+00	8.224253e+00
2.788500e+00	4.171895e+00
2.788600e+00	-5.231548e-01
2.788700e+00	-4.747481e+00
2.788800e+00	-8.753336e+00
2.788900e+00	-1.242221e+01
2.789000e+00	-1.480969e+01
2.789100e+00	-1.650067e+01
2.789200e+00	-1.657612e+01
2.789300e+00	-1.411079e+01
2.789400e+00	-9.516913e+00
2.789500e+00	-3.515311e+00
2.789600e+00	2.885789e+00
2.789700e+00	6.727236e+00
2.789800e+00	4.226123e+00
2.789900e+00	-7.529063e+00
2.790000e+00	-2.399573e+01
2.790100e+00	-3.237484e+01
2.790200e+00	-2.966975e+01
2.790300e+00	-2.574770e+01
2.790400e+00	-2.653523e+01
2.790500e+00	-2.422721e+01
2.790600e+00	-1.262060e+01
2.790700e+00	2.974994e+00
2.790800e+00	1.765828e+01
2.790900e+00	3.207836e+01
2.791000e+00	4.652628e+01
2.791100e+00	5.748444e+01
2.791200e+00	6.372087e+01
2.791300e+00	6.450226e+01
2.791400e+00	6.170914e+01
2.791500e+00	5.372471e+01
2.791600e+00	4.177847e+01
2.791700e+00	2.760597e+01
2.791800e+00	1.192454e+01
2.791900e+00	-3.718260e+00
2.792000e+00	-1.790018e+01
2.792100e+00	-2.955135e+01
2.792200e+00	-3.836476e+01
2.792300e+00	-4.311591e+01
2.792400e+00	-4.376531e+01
2.792500e+00	-4.097698e+01
2.792600e+00	-3.581622e+01
2.792700e+00	-2.720539e+01
2.792800e+00	-1.771902e+01
2.792900e+00	-7.062407e+00
2.793000e+00	3.978462e+00
2.793100e+00	1.506275e+01
2.793200e+00	2.529302e+01
2.793300e+00	2.969409e+01
2.793400e+00	3.182312e+01
2.793500e+00	3.460787e+01
2.793600e+00	3.604765e+01
2.793700e+00	3.439769e+01
2.793800e+00	3.104647e+01
2.793900e+00	2.697539e+01
2.794000e+00	2.404330e+01
2.794100e+00	2.091508e+01
2.794200e+00	1.751236e+01
2.794300e+00	1.485424e+01
2.794400e+00	1.290276e+01
2.794500e+00	1.133916e+01
2.794600e+00	9.865703e+00
2.794700e+00	8.419719e+00
2.794800e+00	7.392387e+00
2.794900e+00	5.842320e+00
2.795000e+00	4.729073e+00
2.795100e+00	4.097030e+00
2.795200e+00	3.260175e+00
2.795300e+00	3.267064e+00
2.795400e+00	4.273754e+00
2.795500e+00	5.456447e+00
2.795600e+00	7.792351e+00
2.795700e+00	1.062490e+01
2.795800e+00	1.455849e+01
2.795900e+00	1.874899e+01
2.796000e+00	2.290447e+01
2.796100e+00	2.860428e+01
2.796200e+00	3.589246e+01
2.796300e+00	4.052244e+01
2.796400e+00	4.240763e+01
2.796500e+00	4.361814e+01
2.796600e+00	4.342081e+01
2.796700e+00	4.147679e+01
2.796800e+00	3.682847e+01
2.796900e+00	3.068665e+01
2.797000e+00	2.397387e+01
2.797100e+00	1.651413e+01
2.797200e+00	9.147641e+00
2.797300e+00	1.771304e+00
2.797400e+00	-4.364116e+00
2.797500e+00	-8.333186e+00
2.797600e+00	-1.122990e+01
2.797700e+00	-1.240225e+01
2.797800e+00	-1.127687e+01
2.797900e+00	-8.255150e+00
2.798000e+00	-3.850577e+00
2.798100e+00	1.292551e+00
2.798200e+00	8.088810e+00
2.798300e+00	1.463646e+01
2.798400e+00	2.029153e+01
2.798500e+00	2.579184e+01
2.798600e+00	3.008096e+01
2.798700e+00	3.290144e+01
2.798800e+00	3.442200e+01
2.798900e+00	3.446946e+01
2.799000e+00	3.262722e+01
2.799100e+00	2.933812e+01
2.799200e+00	2.497179e+01
2.799300e+00	1.993411e+01
2.799400e+00	1.350445e+01
2.799500e+00	7.160678e+00
2.799600e+00	1.760457e+00
2.799700e+00	-3.848992e+00
2.799800e+00	-8.253221e+00
2.799900e+00	-1.165323e+01
2.800000e+00	-1.379882e+01
2.800100e+00	-1.483275e+01
2.800200e+00	-1.439932e+01
2.800300e+00	-1.254376e+01
2.800400e+00	-9.718243e+00
2.800500e+00	-6.074213e+00
2.800600e+00	-1.177533e+00
2.800700e+00	4.691120e+00
2.800800e+00	1.019693e+01
2.800900e+00	1.697542e+01
2.801000e+00	2.339702e+01
2.801100e+00	2.952854e+01
2.801200e+00	3.411709e+01
2.801300e+00	3.611840e+01
2.801400e+00	3.228899e+01
2.801500e+00	1.986453e+01
2.801600e+00	1.939870e+00
2.801700e+00	-1.344353e+01
2.801800e+00	-1.968622e+01
2.801900e+00	-2.065561e+01
2.802000e+00	-2.249932e+01
2.802100e+00	-2.403602e+01
2.802200e+00	-1.857140e+01
2.802300e+00	-7.386142e+00
2.802400e+00	5.436049e+00
2.802500e+00	1.845452e+01
2.802600e+00	3.187500e+01
2.802700e+00	4.463722e+01
2.802800e+00	5.350692e+01
2.802900e+00	5.810615e+01
2.803000e+00	5.913875e+01
2.803100e+00	5.627977e+01
2.803200e+00	4.949805e+01
2.803300e+00	4.015136e+01
2.803400e+00	2.914703e+01
2.803500e+00	1.761877e+01
2.803600e+00	6.348192e+00
2.803700e+00	-3.955935e+00
2.803800e+00	-1.191954e+01
2.803900e+00	-1.832359e+01
2.804000e+00	-2.166797e+01
2.804100e+00	-2.257668e+01
2.804200e+00	-2.176709e+01
2.804300e+00	-1.915014e+01
2.804400e+00	-1.513757e+01
2.804500e+00	-1.050773e+01
2.804600e+00	-5.697153e+00
2.804700e+00	-9.352525e-01
2.804800e+00	3.442817e+00
2.804900e+00	8.152833e+00
2.805000e+00	8.077091e+00
2.805100e+00	5.580210e+00
2.805200e+00	3.953330e+00
2.805300e+00	2.935579e+00
2.805400e+00	4.553465e-01
2.805500e+00	-3.686185e+00
2.805600e+00	-7.729943e+00
2.805700e+00	-1.040916e+01
2.805800e+00	-1.245354e+01
2.805900e+00	-1.460507e+01
2.806000e+00	-1.640714e+01
2.806100e+00	-1.721130e+01
2.806200e+00	-1.699870e+01
2.806300e+00	-1.743805e+01
2.806400e+00	-1.719306e+01
2.806500e+00	-1.686400e+01
2.806600e+00	-1.714510e+01
2.806700e+00	-1.726892e+01
2.806800e+00	-1.736244e+01
2.806900e+00	-1.715230e+01
2.807000e+00	-1.708250e+01
2.807100e+00	-1.667502e+01
2.807200e+00	-1.558353e+01
2.807300e+00	-1.457314e+01
2.807400e+00	-1.337441e+01
2.807500e+00	-1.140196e+01
2.807600e+00	-9.285118e+00
2.807700e+00	-5.871632e+00
2.807800e+00	-2.745085e+00
2.807900e+00	-1.555902e+00
2.808000e+00	-8.171003e-01
2.808100e+00	-7.890668e-01
2.808200e+00	-1.845303e+00
2.808300e+00	-4.707808e+00
2.808400e+00	-9.149422e+00
2.808500e+00	-1.372638e+01
2.808600e+00	-1.888539e+01
2.808700e+00	-2.464169e+01
2.808800e+00	-2.960655e+01
2.808900e+00	-3.301035e+01
2.809000e+00	-3.609414e+01
2.809100e+00	-3.693224e+01
2.809200e+00	-3.625248e+01
2.809300e+00	-3.334823e+01
2.809400e+00	-2.922974e+01
2.809500e+00	-2.380475e+01
2.809600e+00	-1.691284e+01
2.809700e+00	-9.771640e+00
2.809800e+00	-2.431005e+00
2.809900e+00	4.947684e+00
2.810000e+00	1.158533e+01
2.810100e+00	1.669408e+01
2.810200e+00	2.109210e+01
2.810300e+00	2.338854e+01
2.810400e+00	2.423147e+01
2.810500e+00	2.303237e+01
2.810600e+00	2.053076e+01
2.810700e+00	1.670466e+01
2.810800e+00	1.153500e+01
2.810900e+00	5.430910e+00
2.811000e+00	-1.064053e+00
2.811100e+00	-8.233772e+00
2.811200e+00	-1.519044e+01
2.811300e+00	-2.129255e+01
2.811400e+00	-2.711415e+01
2.811500e+00	-3.152416e+01
2.811600e+00	-3.424421e+01
2.811700e+00	-3.438936e+01
2.811800e+00	-3.213066e+01
2.811900e+00	-2.742068e+01
2.812000e+00	-2.031047e+01
2.812100e+00	-1.297148e+01
2.812200e+00	-7.337590e+00
2.812300e+00	-6.958889e+00
2.812400e+00	-1.637651e+01
2.812500e+00	-3.245995e+01
2.812600e+00	-4.186906e+01
2.812700e+00	-3.869229e+01
2.812800e+00	-3.411864e+01
2.812900e+00	-3.537280e+01
2.813000e+00	-3.499402e+01
2.813100e+00	-2.551804e+01
2.813200e+00	-1.239033e+01
2.813300e+00	1.214607e+00
2.813400e+00	1.400368e+01
2.813500e+00	2.695825e+01
2.813600e+00	3.782700e+01
2.813700e+00	4.422948e+01
2.813800e+00	4.567535e+01
2.813900e+00	4.274654e+01
2.814000e+00	3.588344e+01
2.814100e+00	2.529195e+01
2.814200e+00	1.185490e+01
2.814300e+00	-2.941189e+00
2.814400e+00	-1.692615e+01
2.814500e+00	-2.977712e+01
2.814600e+00	-4.131059e+01
2.814700e+00	-4.878115e+01
2.814800e+00	-5.298231e+01
2.814900e+00	-5.346936e+01
2.815000e+00	-5.055784e+01
2.815100e+00	-4.439956e+01
2.815200e+00	-3.627492e+01
2.815300e+00	-2.670473e+01
2.815400e+00	-1.618333e+01
2.815500e+00	-5.528527e+00
2.815600e+00	4.398698e+00
2.815700e+00	1.334157e+01
2.815800e+00	1.756070e+01
2.815900e+00	1.678143e+01
2.816000e+00	1.706504e+01
2.816100e+00	1.652151e+01
2.816200e+00	1.276607e+01
2.816300e+00	6.824552e+00
2.816400e+00	1.184078e+00
2.816500e+00	-3.265342e+00
2.816600e+00	-7.730210e+00
2.816700e+00	-1.140540e+01
2.816800e+00	-1.374678e+01
2.816900e+00	-1.462435e+01
2.817000e+00	-1.476919e+01
2.817100e+00	-1.334646e+01
2.817200e+00	-1.185888e+01
2.817300e+00	-9.855736e+00
2.817400e+00	-7.592384e+00
2.817500e+00	-5.654488e+00
2.817600e+00	-3.805438e+00
2.817700e+00	-2.569747e+00
2.817800e+00	-9.567017e-01
2.817900e+00	5.998756e-01
2.818000e+00	1.961928e+00
2.818100e+00	4.010255e+00
2.818200e+00	6.527429e+00
2.818300e+00	9.227942e+00
2.818400e+00	1.217611e+01
2.818500e+00	1.507820e+01
2.818600e+00	1.777038e+01
2.818700e+00	2.028409e+01
2.818800e+00	2.193654e+01
2.818900e+00	2.326075e+01
2.819000e+00	2.292439e+01
2.819100e+00	2.159789e+01
2.819200e+00	1.959551e+01
2.819300e+00	1.650326e+01
2.819400e+00	1.252546e+01
2.819500e+00	8.450702e+00
2.819600e+00	4.644522e+00
2.819700e+00	8.654789e-01
2.819800e+00	-1.801405e+00
2.819900e+00	-3.953352e+00
2.820000e+00	-4.531650e+00
2.820100e+00	-4.841500e+00
2.820200e+00	-3.324991e+00
2.820300e+00	-7.688920e-01
2.820400e+00	2.220656e+00
2.820500e+00	6.185151e+00
2.820600e+00	1.076877e+01
2.820700e+00	1.530817e+01
2.820800e+00	1.948391e+01
2.820900e+00	2.347535e+01
2.821000e+00	2.662781e+01
2.821100e+00	2.863734e+01
2.821200e+00	2.924185e+01
2.821300e+00	2.946946e+01
2.821400e+00	2.778684e+01
2.821500e+00	2.508690e+01
2.821600e+00	2.226953e+01
2.821700e+00	1.797184e+01
2.821800e+00	1.319342e+01
2.821900e+00	8.269983e+00
2.822000e+00	3.430471e+00
2.822100e+00	-1.425755e+00
2.822200e+00	-5.698005e+00
2.822300e+00	-8.743397e+00
2.822400e+00	-1.052206e+01
2.822500e+00	-1.139428e+01
2.822600e+00	-8.834301e+00
2.822700e+00	-4.285306e+00
2.822800e+00	1.089415e+00
2.822900e+00	7.696750e+00
2.823000e+00	1.268846e+01
2.823100e+00	1.277029e+01
2.823200e+00	3.347990e+00
2.823300e+00	-1.425074e+01
2.823400e+00	-2.874644e+01
2.823500e+00	-2.982749e+01
2.823600e+00	-2.375604e+01
2.823700e+00	-2.133342e+01
2.823800e+00	-2.029316e+01
2.823900e+00	-1.100394e+01
2.824000e+00	6.269192e+00
2.824100e+00	2.279129e+01
2.824200e+00	3.817701e+01
2.824300e+00	5.316669e+01
2.824400e+00	6.649202e+01
2.824500e+00	7.467806e+01
2.824600e+00	7.685748e+01
2.824700e+00	7.434763e+01
2.824800e+00	6.748537e+01
2.824900e+00	5.629228e+01
2.825000e+00	4.248417e+01
2.825100e+00	2.751367e+01
2.825200e+00	1.252985e+01
2.825300e+00	-9.303923e-01
2.825400e+00	-1.211747e+01
2.825500e+00	-1.977665e+01
2.825600e+00	-2.413763e+01
2.825700e+00	-2.508555e+01
2.825800e+00	-2.229443e+01
2.825900e+00	-1.741730e+01
2.826000e+00	-1.032231e+01
2.826100e+00	-1.818329e+00
2.826200e+00	6.816662e+00
2.826300e+00	1.508303e+01
2.826400e+00	2.298773e+01
2.826500e+00	2.958061e+01
2.826600e+00	3.536745e+01
2.826700e+00	3.746523e+01
2.826800e+00	3.386998e+01
2.826900e+00	3.048706e+01
2.827000e+00	2.766942e+01
2.827100e+00	2.379544e+01
2.827200e+00	1.725974e+01
2.827300e+00	1.008796e+01
2.827400e+00	4.516030e+00
2.827500e+00	1.712785e-02
2.827600e+00	-4.425898e+00
2.827700e+00	-8.336896e+00
2.827800e+00	-1.087217e+01
2.827900e+00	-1.233020e+01
2.828000e+00	-1.313093e+01
2.828100e+00	-1.375574e+01
2.828200e+00	-1.338694e+01
2.828300e+00	-1.374459e+01
2.828400e+00	-1.313801e+01
2.828500e+00	-1.216461e+01
2.828600e+00	-1.165360e+01
2.828700e+00	-1.078452e+01
2.828800e+00	-9.623340e+00
2.828900e+00	-8.040162e+00
2.829000e+00	-6.468863e+00
2.829100e+00	-4.379183e+00
2.829200e+00	-2.028333e+00
2.829300e+00	-6.978539e-02
2.829400e+00	1.090023e+00
2.829500e+00	2.310174e+00
2.829600e+00	1.872384e+00
2.829700e+00	1.786143e-02
2.829800e+00	-2.466720e+00
2.829900e+00	-6.469997e+00
2.830000e+00	-1.157037e+01
2.830100e+00	-1.772209e+01
2.830200e+00	-2.398696e+01
2.830300e+00	-3.036401e+01
2.830400e+00	-3.622268e+01
2.830500e+00	-4.078407e+01
2.830600e+00	-4.390032e+01
2.830700e+00	-4.561051e+01
2.830800e+00	-4.502422e+01
2.830900e+00	-4.211883e+01
2.831000e+00	-3.853821e+01
2.831100e+00	-3.306624e+01
2.831200e+00	-2.640964e+01
2.831300e+00	-1.893057e+01
2.831400e+00	-1.119979e+01
2.831500e+00	-3.655783e+00
2.831600e+00	3.643299e+00
2.831700e+00	9.481138e+00
2.831800e+00	1.442630e+01
2.831900e+00	1.818244e+01
2.832000e+00	1.999436e+01
2.832100e+00	1.956325e+01
2.832200e+00	1.851048e+01
2.832300e+00	1.546129e+01
2.832400e+00	1.133176e+01
2.832500e+00	5.770642e+00
2.832600e+00	-2.122160e-01
2.832700e+00	-6.581478e+00
2.832800e+00	-1.338149e+01
2.832900e+00	-1.965377e+01
2.833000e+00	-2.547418e+01
2.833100e+00	-3.067576e+01
2.833200e+00	-3.433519e+01
2.833300e+00	-3.572609e+01
2.833400e+00	-3.458601e+01
2.833500e+00	-3.025122e+01
2.833600e+00	-2.348064e+01
2.833700e+00	-1.526596e+01
2.833800e+00	-8.451599e+00
2.833900e+00	-6.921457e+00
2.834000e+00	-1.507819e+01
2.834100e+00	-3.194482e+01
2.834200e+00	-4.239663e+01
2.834300e+00	-3.754967e+01
2.834400e+00	-2.989075e+01
2.834500e+00	-3.068217e+01
2.834600e+00	-3.172272e+01
2.834700e+00	-2.392190e+01
2.834800e+00	-1.132075e+01
2.834900e+00	-5.907292e-01
2.835000e+00	9.577358e+00
2.835100e+00	2.070098e+01
2.835200e+00	2.942911e+01
2.835300e+00	3.456174e+01
2.835400e+00	3.459260e+01
2.835500e+00	3.075431e+01
2.835600e+00	2.372025e+01
2.835700e+00	1.308367e+01
2.835800e+00	-2.960163e-01
2.835900e+00	-1.446402e+01
2.836000e+00	-2.814669e+01
2.836100e+00	-4.044290e+01
2.836200e+00	-5.105328e+01
2.836300e+00	-5.768901e+01
2.836400e+00	-6.054210e+01
2.836500e+00	-6.098338e+01
2.836600e+00	-5.748874e+01
2.836700e+00	-5.111679e+01
2.836800e+00	-4.325358e+01
2.836900e+00	-3.385994e+01
2.837000e+00	-2.373686e+01
2.837100e+00	-1.351244e+01
2.837200e+00	-3.841599e+00
2.837300e+00	2.467900e+00
2.837400e+00	3.365140e+00
2.837500e+00	3.358969e+00
2.837600e+00	2.966619e+00
2.837700e+00	5.185983e-01
2.837800e+00	-5.538074e+00
2.837900e+00	-1.241107e+01
2.838000e+00	-1.776929e+01
2.838100e+00	-2.269600e+01
2.838200e+00	-2.714573e+01
2.838300e+00	-3.052648e+01
2.838400e+00	-3.185892e+01
2.838500e+00	-3.166188e+01
2.838600e+00	-3.015312e+01
2.838700e+00	-2.759108e+01
2.838800e+00	-2.427495e+01
2.838900e+00	-2.090191e+01
2.839000e+00	-1.629806e+01
2.839100e+00	-1.217146e+01
2.839200e+00	-8.391087e+00
2.839300e+00	-5.214199e+00
2.839400e+00	-2.595744e+00
2.839500e+00	-1.509174e-01
2.839600e+00	1.601201e+00
2.839700e+00	3.367849e+00
2.839800e+00	5.405816e+00
2.839900e+00	7.123249e+00
2.840000e+00	8.961350e+00
2.840100e+00	1.084332e+01
2.840200e+00	1.219775e+01
2.840300e+00	1.276249e+01
2.840400e+00	1.366944e+01
2.840500e+00	1.328800e+01
2.840600e+00	1.247021e+01
2.840700e+00	1.057810e+01
2.840800e+00	8.523581e+00
2.840900e+00	6.048499e+00
2.841000e+00	3.042841e+00
2.841100e+00	6.441660e-01
2.841200e+00	-1.598358e+00
2.841300e+00	-3.728480e+00
2.841400e+00	-4.777773e+00
2.841500e+00	-4.598569e+00
2.841600e+00	-3.995353e+00
2.841700e+00	-1.992254e+00
2.841800e+00	6.326169e-01
2.841900e+00	4.199141e+00
2.842000e+00	8.057881e+00
2.842100e+00	1.198497e+01
2.842200e+00	1.615080e+01
2.842300e+00	1.957869e+01
2.842400e+00	2.290225e+01
2.842500e+00	2.582926e+01
2.842600e+00	2.741508e+01
2.842700e+00	2.808918e+01
2.842800e+00	2.793499e+01
2.842900e+00	2.670011e+01
2.843000e+00	2.436908e+01
2.843100e+00	2.133494e+01
2.843200e+00	1.761053e+01
2.843300e+00	1.389330e+01
2.843400e+00	9.740516e+00
2.843500e+00	6.329049e+00
2.843600e+00	2.786006e+00
2.843700e+00	-3.451241e-01
2.843800e+00	-2.294237e+00
2.843900e+00	-3.385869e+00
2.844000e+00	-3.781331e+00
2.844100e+00	-2.927746e+00
2.844200e+00	-4.045353e-01
2.844300e+00	3.711392e+00
2.844400e+00	9.222856e+00
2.844500e+00	1.499637e+01
2.844600e+00	2.065640e+01
2.844700e+00	2.234107e+01
2.844800e+00	1.874089e+01
2.844900e+00	7.876407e+00
2.845000e+00	-7.168020e+00
2.845100e+00	-1.709946e+01
2.845200e+00	-1.834190e+01
2.845300e+00	-1.659367e+01
2.845400e+00	-1.640378e+01
2.845500e+00	-1.306354e+01
2.845600e+00	-2.438887e+00
2.845700e+00	1.233792e+01
2.845800e+00	2.714226e+01
2.845900e+00	4.244364e+01
2.846000e+00	5.674837e+01
2.846100e+00	6.832899e+01
2.846200e+00	7.570675e+01
2.846300e+00	7.809205e+01
2.846400e+00	7.603957e+01
2.846500e+00	6.935169e+01
2.846600e+00	5.924163e+01
2.846700e+00	4.666770e+01
2.846800e+00	3.242125e+01
2.846900e+00	1.831387e+01
2.847000e+00	5.855527e+00
2.847100e+00	-4.982537e+00
2.847200e+00	-1.265812e+01
2.847300e+00	-1.653629e+01
2.847400e+00	-1.811756e+01
2.847500e+00	-1.627074e+01
2.847600e+00	-1.217006e+01
2.847700e+00	-5.724627e+00
2.847800e+00	1.792374e+00
2.847900e+00	9.678783e+00
2.848000e+00	1.825070e+01
2.848100e+00	2.627860e+01
2.848200e+00	3.368846e+01
2.848300e+00	4.075562e+01
2.848400e+00	4.370304e+01
2.848500e+00	4.217974e+01
2.848600e+00	4.185713e+01
2.848700e+00	4.146304e+01
2.848800e+00	3.956377e+01
2.848900e+00	3.492664e+01
2.849000e+00	3.058514e+01
2.849100e+00	2.762859e+01
2.849200e+00	2.432712e+01
2.849300e+00	2.091526e+01
2.849400e+00	1.803104e+01
2.849500e+00	1.549894e+01
2.849600e+00	1.311014e+01
2.849700e+00	1.118367e+01
2.849800e+00	9.327609e+00
2.849900e+00	7.634069e+00
2.850000e+00	5.794072e+00
2.850100e+00	4.864853e+00
2.850200e+00	3.934313e+00
2.850300e+00	2.764153e+00
2.850400e+00	2.965929e+00
2.850500e+00	3.561867e+00
2.850600e+00	4.784909e+00
2.850700e+00	6.627008e+00
2.850800e+00	9.085385e+00
2.850900e+00	1.175241e+01
2.851000e+00	1.421663e+01
2.851100e+00	1.680602e+01
2.851200e+00	1.906765e+01
2.851300e+00	2.092129e+01
2.851400e+00	2.418608e+01
2.851500e+00	2.492421e+01
2.851600e+00	2.192957e+01
2.851700e+00	1.888505e+01
2.851800e+00	1.559519e+01
2.851900e+00	1.030745e+01
2.852000e+00	3.301992e+00
2.852100e+00	-3.984573e+00
2.852200e+00	-1.058035e+01
2.852300e+00	-1.718044e+01
2.852400e+00	-2.279952e+01
2.852500e+00	-2.642553e+01
2.852600e+00	-2.807203e+01
2.852700e+00	-2.855447e+01
2.852800e+00	-2.640984e+01
2.852900e+00	-2.297661e+01
2.853000e+00	-1.780479e+01
2.853100e+00	-1.147515e+01
2.853200e+00	-4.557342e+00
2.853300e+00	2.415552e+00
2.853400e+00	8.843533e+00
2.853500e+00	1.498938e+01
2.853600e+00	1.992365e+01
2.853700e+00	2.295425e+01
2.853800e+00	2.468794e+01
2.853900e+00	2.500808e+01
2.854000e+00	2.306504e+01
